Ray 1, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -7.919602966E+01 	  1.286929626E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -7.919602966E+01 	  1.286929626E+02 	 -4.469259033E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -2.256734669E-01 	 -2.304806113E-01 	 -9.465464354E-01 	   4.469259033E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   2.032508087E+01 	  2.303340149E+02 	 -2.624526978E+02 	   4.272208512E-01 	  4.363211989E-01 	  7.919003367E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.329500344E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.239604874E+02 	  3.361769714E+02 	 -7.035318756E+01 	   4.272208512E-01 	  4.363211989E-01 	  7.919003367E-01 	  -3.449868858E-01 	 -2.288411409E-01 	 -9.102833271E-01 	   2.425804006E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   2.006667328E+01 	  3.332615967E+02 	 -4.892216492E+02 	  -2.407341897E-01 	 -6.755318493E-03 	 -9.705675840E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   4.315706340E+02	  -2.550470352E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   2.175211906E+00 	  3.327595215E+02 	 -5.613546143E+02 	  -2.407341897E-01 	 -6.755318493E-03 	 -9.705675840E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   7.432039506E+01	  -2.136235714E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -1.355973911E+01 	  3.323179932E+02 	 -6.247932129E+02 	  -2.407341897E-01 	 -6.755318493E-03 	 -9.705675840E-01 	                 -                 	-                 	- 	   6.536237012E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 8, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -6.929653168E+01 	  1.385924683E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 1: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -6.929653168E+01 	  1.385924683E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -6.929653168E+01 	  1.385924683E+02 	 -4.514015808E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -1.998920441E-01 	 -2.047582865E-01 	 -9.581843019E-01 	   4.514015808E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   1.955833054E+01 	  2.296104431E+02 	 -2.574315186E+02 	   3.830668330E-01 	  3.923923671E-01 	  8.362344503E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.319565548E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.091824722E+02 	  3.214164429E+02 	 -6.178214264E+01 	   3.830668330E-01 	  3.923923671E-01 	  8.362344503E-01 	  -3.050081134E-01 	 -1.906122416E-01 	 -9.330793023E-01 	   2.339647552E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   1.799565887E+01 	  3.309248352E+02 	 -4.866144714E+02 	  -2.098118067E-01 	  2.187787741E-02 	 -9.774969816E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   4.346124159E+02	  -1.026852727E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   1.969986796E+00 	  3.325958862E+02 	 -5.612768555E+02 	  -2.098118067E-01 	  2.187787741E-02 	 -9.774969816E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   7.638118987E+01	  -2.148358107E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -1.174380398E+01 	  3.340258789E+02 	 -6.251683350E+02 	  -2.098118067E-01 	  2.187787741E-02 	 -9.774969816E-01 	                 -                 	-                 	- 	   6.536232927E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 9, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -1.484920044E+02 	  3.959799957E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 2: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -1.484920044E+02 	  3.959799957E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -1.484920044E+02 	  3.959799957E+01 	 -3.895335693E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -3.697535396E-01 	 -4.232546687E-01 	 -8.271262050E-01 	   3.895335693E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   2.126529312E+01 	  2.339181671E+02 	 -2.873250122E+02 	   6.116656661E-01 	  7.001700997E-01 	  3.682756126E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.775328030E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   2.092342072E+02 	  4.490850525E+02 	 -1.741514893E+02 	   6.116656661E-01 	  7.001700997E-01 	  3.682756126E-01 	  -5.664296746E-01 	 -5.072656870E-01 	 -6.494912505E-01 	   3.073066018E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   3.295261383E+01 	  3.503672180E+02 	 -5.055690613E+02 	  -4.541620314E-01 	 -2.543311417E-01 	 -8.538457155E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   3.881469026E+02	  -2.047894239E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   3.060651302E+00 	  3.336276855E+02 	 -5.617673340E+02 	  -4.541620314E-01 	 -2.543311417E-01 	 -8.538457155E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   6.581783365E+01	  -2.111684084E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -2.662444305E+01 	  3.170039978E+02 	 -6.175767212E+02 	  -4.541620314E-01 	 -2.543311417E-01 	 -8.538457155E-01 	                 -                 	-                 	- 	   6.536237084E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 10, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -1.385924988E+02 	  4.949749374E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 2: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -1.385924988E+02 	  4.949749374E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -1.385924988E+02 	  4.949749374E+01 	 -3.987296753E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -3.518311381E-01 	 -4.063753486E-01 	 -8.432520032E-01 	   3.987296753E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   2.082399559E+01 	  2.336282654E+02 	 -2.853132019E+02 	   5.933645964E-01 	  6.853536367E-01 	  4.221478403E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.686653237E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.990151978E+02 	  4.394443665E+02 	 -1.585394897E+02 	   5.933645964E-01 	  6.853536367E-01 	  4.221478403E-01 	  -5.401317477E-01 	 -4.850926697E-01 	 -6.877083778E-01 	   3.003064203E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   3.127676773E+01 	  3.488811340E+02 	 -5.034791260E+02 	  -4.256152213E-01 	 -2.297927886E-01 	 -8.752411008E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   3.941081484E+02	  -1.038847446E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   2.942448616E+00 	  3.335832520E+02 	 -5.617462158E+02 	  -4.256152213E-01 	 -2.297927886E-01 	 -8.752411008E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   6.657261145E+01	  -2.115202427E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -2.487675858E+01 	  3.185634460E+02 	 -6.189540405E+02 	  -4.256152213E-01 	 -2.297927886E-01 	 -8.752411008E-01 	                 -                 	-                 	- 	   6.536235970E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 11, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -1.286930084E+02 	  5.939699173E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 2: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -1.286930084E+02 	  5.939699173E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -1.286930084E+02 	  5.939699173E+01 	 -4.073357544E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -3.328904212E-01 	 -3.884681463E-01 	 -8.592301607E-01 	   4.073357544E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   2.034747887E+01 	  2.333205414E+02 	 -2.831777649E+02 	   5.720589757E-01 	  6.675671339E-01 	  4.765529335E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.605334419E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.880840607E+02 	  4.290615845E+02 	 -1.434450531E+02 	   5.720589757E-01 	  6.675671339E-01 	  4.765529335E-01 	  -5.118947625E-01 	 -4.608835876E-01 	 -7.249483466E-01 	   2.932155309E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   2.956354713E+01 	  3.473245544E+02 	 -5.013407593E+02 	  -3.964263797E-01 	 -2.044070959E-01 	 -8.950217366E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   3.998737698E+02	  -5.984675884E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   2.818830729E+00 	  3.335343323E+02 	 -5.617229614E+02 	  -3.964263797E-01 	 -2.044070959E-01 	 -8.950217366E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   6.746451230E+01	  -3.322779179E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -2.309252739E+01 	  3.201737976E+02 	 -6.202236938E+02 	  -3.964263797E-01 	 -2.044070959E-01 	 -8.950217366E-01 	                 -                 	-                 	- 	   6.536235966E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 12, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -1.187935181E+02 	  6.929648590E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 2: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -1.187935181E+02 	  6.929648590E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -1.187935181E+02 	  6.929648590E+01 	 -4.153517456E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -3.129085898E-01 	 -3.695037961E-01 	 -8.749600649E-01 	   4.153517456E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   1.982913589E+01 	  2.329915619E+02 	 -2.808948059E+02 	   5.475650430E-01 	  6.466021538E-01 	  5.311103463E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.531619773E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.764579315E+02 	  4.179495239E+02 	 -1.289728088E+02 	   5.475650430E-01 	  6.466021538E-01 	  5.311103463E-01 	  -4.817159772E-01 	 -4.346124828E-01 	 -7.609610558E-01 	   2.860460112E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	   2.780673599E+01 	  3.456891479E+02 	 -4.991460571E+02 	  -3.666802943E-01 	 -1.782458276E-01 	 -9.131122828E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   4.053973034E+02	  -3.846363723E-01	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	   2.688197851E+00 	  3.334788513E+02 	 -5.616965942E+02 	  -3.666802943E-01 	 -1.782458276E-01 	 -9.131122828E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   6.850256926E+01	  -3.272326469E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	  -2.127888489E+01 	  3.218282776E+02 	 -6.213797607E+02 	  -3.666802943E-01 	 -1.782458276E-01 	 -9.131122828E-01 	                 -                 	-                 	- 	   6.536235375E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 13, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
